Jumpluff; Larger and fluffier than Skiploom, Jumpluff’s body is round and covered with soft, cottony blue fluff resembling clouds. three leafy green stems sprout from its head like cotton puffs. its eyes are small and cheerful. the fluff is dense and soft, perfect for drifting on warm winds. its limbs are short and stubby, giving it a playful appearance. Primary type is grass. Secondary type is flying. Abilities 0 is Chlorophyll. Abilities 1 is Leaf Guard. Classification is Cottonweed Pokémon. Description is Jumpluff rides warm southern winds to cross the sea and fly to foreign lands. The Pokémon descends to the ground when it encounters cold air while it is floating.
Aipom; A small, purple monkey-like Pokémon with a round head, big curious eyes, and a mischievous grin. its body is slender and agile, covered in short fur. its most distinctive feature is its long, flexible tail ending in a large hand with five fingers, used for grabbing and climbing. the texture of its fur looks smooth but slightly coarse. "Primary type is normal. Secondary type is nan. Abilities 0 is Run Away. Abilities 1 is Pickup. Classification is Long Tail Pokémon. Description is As it did more and more with its tail, its hands became clumsy. It makes its nest high in the treetops."
Sunkern; A tiny, seed-like Pokémon with a small, round yellow body covered in a pattern of brown seed spots. its head sprouts two small green leaves. the body has a smooth, slightly shiny surface resembling a sunflower seed. its eyes are simple and black. its overall appearance is delicate and minimalistic. "Primary type is grass. Secondary type is nan. Abilities 0 is Chlorophyll. Abilities 1 is Solar Power. Classification is Seed Pokémon. Description is Sunkern tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing, subsisting only on morning dew."
Sunflora; A cheerful, sunflower-like Pokémon with a bright yellow round face surrounded by large orange-yellow petals. its body is green and slender with small leaves for arms. its eyes are large and happy. the petals have a soft, velvety texture with a subtle sheen. the stem-like legs give it a plant-like, graceful posture. Primary type is grass. Secondary type is nan. Abilities 0 is Chlorophyll. Abilities 1 is Solar Power. Classification is Sun Pokémon. Description is Sunflora converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.
Yanma; A large dragonfly-like Pokémon with a long, slender body colored in vibrant red and green. its four wings are transparent with intricate vein patterns. its eyes are large, compound, and multifaceted, glowing bright red. its legs are thin and spindly. the body surface is smooth and shiny, built for rapid flight and sudden maneuvers. Primary type is bug. Secondary type is flying. Abilities 0 is Speed Boost. Abilities 1 is Compound Eyes. Classification is Clear Wing Pokémon. Description is Yanma is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This Pokémon uses its flying ability to quickly chase down targeted prey.
Wooper; A small, amphibious Pokémon with a round, blue, smooth body and a wide smiling face. it has two large pink gills on the sides of its head shaped like feathers. its eyes are small and black. its limbs are short and stubby. the skin appears slick and wet, adapted for aquatic life. Primary type is water. Secondary type is ground. Abilities 0 is Damp. Abilities 1 is Water Absorb. Classification is Water Fish Pokémon. Description is This Pokémon lives in cold water. It will leave the water to search for food when it gets cold outside.
Quagsire; A larger, rounded Pokémon with a plump, light blue body and a broad, flat tail. its face is simple with small eyes and a wide mouth that often smiles. its skin looks smooth and rubbery. its limbs are short but sturdy. the overall impression is easygoing and carefree. Primary type is water. Secondary type is ground. Abilities 0 is Damp. Abilities 1 is Water Absorb. Classification is Water Fish Pokémon. Description is It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming.
Espeon; A sleek, elegant feline Pokémon with smooth lavender fur and large, expressive purple eyes. it has a slender body and a forked tail that moves gracefully. a red gem adorns its forehead. its ears are large and pointed. the fur is soft and silky, enhancing its mystical aura. "Primary type is psychic. Secondary type is nan. Abilities 0 is Synchronize. Abilities 1 is nan. Classification is Sun Pokémon. Description is By reading air currents, it can predict things such as the weather or its foe’s next move."
Umbreon; A dark, sleek, black-furred feline Pokémon with glowing yellow rings on its ears, tail, and legs. its eyes are bright red and piercing. the fur looks smooth and shiny with a slight reflective quality. its body is slender and agile. its presence is mysterious and intimidating. "Primary type is dark. Secondary type is nan. Abilities 0 is Synchronize. Abilities 1 is nan. Classification is Moonlight Pokémon. Description is When this Pokémon becomes angry, its pores secrete a poisonous sweat, which it sprays at its opponent’s eyes."
Murkrow; A crow-like Pokémon with glossy black feathers and a ragged, witch-like hat-shaped crest. its eyes are sharp and cunning, glowing yellow. its beak is pointed and slightly curved. the feathers have a slight sheen, appearing sleek but disheveled. its legs are thin with sharp claws. it carries an aura of mischief. Primary type is dark. Secondary type is flying. Abilities 0 is Insomnia. Abilities 1 is Super Luck. Classification is Darkness Pokémon. Description is It has a weakness for shiny things. It’s been known to sneak into the nests of Gabite—noted collectors of jewels—in search of treasure.
Slowking; A large, bipedal Pokémon with pinkish skin and a thick, rounded body. it wears a large Shellder shell like a crown on its head, decorated with spikes. its eyes are calm and intelligent. the skin is smooth but slightly wrinkled. its limbs are stout. overall, it has a regal yet relaxed posture. "Primary type is water. Secondary type is psychic. Abilities 0 is Oblivious. Abilities 1 is Own Tempo. Classification is Royal Pokémon. Description is Miraculously, this former Slowpoke’s latent intelligence was drawn out when Shellder poison raced through its brain."
Misdreavus; A floating ghostly Pokémon with a round purple body and a wispy, mist-like lower half. its red eyes glow eerily. it has a necklace of red orbs around its neck that pulse softly. its expression is mischievous and playful. the surface looks smooth but ethereal and translucent. "Primary type is ghost. Secondary type is nan. Abilities 0 is Levitate. Abilities 1 is nan. Classification is Screech Pokémon. Description is What gives meaning to its life is surprising others. If you set your ear against the red orbs around its neck, you can hear shrieking."
